x,y,organ
training_9554.png,5,prostate_4
training_9555.png,1,colon_7
training_9556.png,1,breast_1
training_9557.png,0,prostate_6
training_9558.png,5,colon_9
training_9559.png,0,colon_4
training_9560.png,3,breast_6
training_9561.png,1,breast_17
training_9562.png,4,breast_9
training_9563.png,5,colon_13
training_9564.png,0,breast_9
training_9565.png,1,colon_2
training_9566.png,1,breast_12
training_9567.png,14,colon_3
training_9568.png,3,colon_8
training_9569.png,15,breast_3
training_9570.png,4,colon_13
training_9571.png,7,colon_5
training_9572.png,1,breast_8
training_9573.png,0,breast_1
training_9574.png,4,prostate_1
training_9575.png,1,prostate_2
training_9576.png,7,breast_12
training_9577.png,1,breast_13
training_9578.png,1,prostate_2
training_9579.png,2,colon_5
training_9580.png,10,colon_4
training_9581.png,3,colon_8
training_9582.png,9,prostate_1
training_9583.png,1,prostate_1
training_9584.png,5,breast_1
training_9585.png,0,colon_2
training_9586.png,2,colon_3
training_9587.png,2,prostate_9
training_9588.png,0,breast_12
training_9589.png,1,breast_16
training_9590.png,10,colon_8
training_9591.png,2,prostate_1
training_9592.png,0,breast_5
training_9593.png,8,colon_3
training_9594.png,0,colon_10
training_9595.png,3,colon_4
training_9596.png,13,breast_18
training_9597.png,2,breast_11
training_9598.png,16,prostate_4
training_9599.png,1,breast_12
training_9600.png,2,prostate_1
training_9601.png,14,breast_3
training_9602.png,30,breast_17
training_9603.png,2,colon_5
training_9604.png,1,prostate_5
training_9605.png,1,colon_8
training_9606.png,4,breast_10
training_9607.png,1,colon_12
training_9608.png,0,colon_6
training_9609.png,5,breast_2
training_9610.png,0,prostate_1
training_9611.png,1,breast_12
training_9612.png,2,colon_3
training_9613.png,2,colon_8
training_9614.png,1,colon_9
training_9615.png,0,prostate_9
training_9616.png,4,colon_11
training_9617.png,11,breast_15
training_9618.png,2,breast_12
training_9619.png,1,prostate_7
training_9620.png,5,colon_10
training_9621.png,22,prostate_10
training_9622.png,9,breast_8
training_9623.png,3,colon_3
training_9624.png,1,colon_3
training_9625.png,5,breast_9
training_9626.png,2,colon_2
training_9627.png,0,colon_6
training_9628.png,0,breast_8
training_9629.png,0,prostate_4
training_9630.png,2,breast_12
training_9631.png,7,prostate_2
training_9632.png,4,breast_10
training_9633.png,21,breast_9
training_9634.png,0,prostate_2
training_9635.png,0,colon_13
training_9636.png,0,breast_3
training_9637.png,3,prostate_12
training_9638.png,6,colon_6
training_9639.png,3,colon_9
training_9640.png,1,colon_3
training_9641.png,1,prostate_11
training_9642.png,1,colon_12
training_9643.png,7,colon_4
training_9644.png,5,breast_12
training_9645.png,16,prostate_3
training_9646.png,0,breast_8
training_9647.png,5,prostate_5
training_9648.png,1,colon_9
training_9649.png,1,colon_5
training_9650.png,0,colon_12
training_9651.png,2,breast_8
training_9652.png,2,colon_8
training_9653.png,0,colon_3
training_9654.png,3,prostate_12
training_9655.png,0,colon_1
training_9656.png,1,breast_3
training_9657.png,1,prostate_12
training_9658.png,0,colon_4
training_9659.png,3,colon_13
training_9660.png,1,colon_9
training_9661.png,3,colon_2
training_9662.png,5,colon_3
training_9663.png,1,colon_8
training_9664.png,0,colon_3
training_9665.png,5,breast_12
training_9666.png,4,colon_8
training_9667.png,2,prostate_3
training_9668.png,0,prostate_4
training_9669.png,0,prostate_11
training_9670.png,3,colon_5
training_9671.png,12,breast_13
training_9672.png,1,prostate_3
training_9673.png,0,colon_5
training_9674.png,1,breast_11
training_9675.png,7,prostate_12
training_9676.png,1,breast_10
training_9677.png,5,breast_1
training_9678.png,2,breast_10
training_9679.png,0,breast_12
training_9680.png,5,breast_8
training_9681.png,1,prostate_6
training_9682.png,1,breast_11
training_9683.png,4,prostate_5
training_9684.png,3,breast_2
training_9685.png,0,prostate_1
training_9686.png,4,colon_4
training_9687.png,1,colon_3
training_9688.png,7,breast_10
training_9689.png,0,prostate_11
training_9690.png,1,breast_16
training_9691.png,3,breast_1
training_9692.png,3,colon_8
training_9693.png,3,breast_2
training_9694.png,6,prostate_9
training_9695.png,4,prostate_1
training_9696.png,0,colon_13
training_9697.png,2,breast_4
training_9698.png,9,prostate_4
training_9699.png,1,breast_8
training_9700.png,2,colon_3
training_9701.png,1,colon_6
training_9702.png,3,prostate_10
training_9703.png,6,breast_9
training_9704.png,9,breast_11
training_9705.png,1,colon_5
training_9706.png,10,prostate_9
training_9707.png,2,colon_13
training_9708.png,1,breast_18
training_9709.png,1,breast_3
training_9710.png,3,breast_3
training_9711.png,8,breast_12
training_9712.png,1,breast_8
training_9713.png,1,breast_2
training_9714.png,0,prostate_1
training_9715.png,1,breast_12
training_9716.png,1,colon_5
training_9717.png,0,breast_12
training_9718.png,1,prostate_4
training_9719.png,4,colon_12
training_9720.png,1,colon_9
training_9721.png,1,breast_15
training_9722.png,1,breast_10
training_9723.png,4,colon_3
training_9724.png,13,breast_11
training_9725.png,1,colon_3
training_9726.png,6,breast_11
training_9727.png,0,breast_3
training_9728.png,0,breast_12
training_9729.png,3,colon_11
training_9730.png,2,prostate_6
training_9731.png,1,breast_9
training_9732.png,2,colon_3
training_9733.png,2,colon_11
training_9734.png,32,colon_1
training_9735.png,1,breast_8
training_9736.png,3,breast_1
training_9737.png,1,breast_16
training_9738.png,0,prostate_3
training_9739.png,25,prostate_8
training_9740.png,2,colon_8
training_9741.png,2,breast_16
training_9742.png,1,colon_10
training_9743.png,0,breast_16
training_9744.png,3,colon_8
training_9745.png,0,colon_9
training_9746.png,1,breast_13
training_9747.png,4,colon_4
training_9748.png,0,colon_13
training_9749.png,3,colon_9
training_9750.png,3,prostate_5
training_9751.png,1,colon_5
training_9752.png,2,breast_11
training_9753.png,6,colon_10
training_9754.png,2,colon_12
training_9755.png,0,colon_13
training_9756.png,5,colon_10
training_9757.png,3,breast_11
training_9758.png,4,prostate_3
training_9759.png,3,breast_10
training_9760.png,11,colon_6
training_9761.png,0,prostate_5
training_9762.png,2,colon_3
training_9763.png,1,colon_3
training_9764.png,9,colon_4
training_9765.png,0,colon_5
training_9766.png,1,breast_16
training_9767.png,0,colon_8
training_9768.png,1,colon_2
training_9769.png,1,colon_9
training_9770.png,3,colon_8
training_9771.png,4,prostate_1
training_9772.png,0,breast_3
training_9773.png,0,colon_4
training_9774.png,2,colon_3
training_9775.png,7,colon_8
training_9776.png,8,colon_6
training_9777.png,1,breast_13
training_9778.png,1,colon_3
training_9779.png,1,breast_8
training_9780.png,2,colon_4
training_9781.png,6,colon_9
training_9782.png,2,colon_8
training_9783.png,3,colon_6
training_9784.png,0,prostate_2
training_9785.png,1,breast_16
training_9786.png,2,prostate_4
training_9787.png,0,breast_3
training_9788.png,1,breast_9
training_9789.png,8,breast_3
training_9790.png,29,prostate_5
training_9791.png,1,colon_10
training_9792.png,0,colon_4
training_9793.png,0,breast_3
training_9794.png,1,breast_16
training_9795.png,3,colon_2
training_9796.png,0,colon_13
training_9797.png,2,prostate_1
training_9798.png,1,colon_9
training_9799.png,2,prostate_2
training_9800.png,2,breast_16
training_9801.png,0,prostate_1
training_9802.png,2,prostate_11
training_9803.png,2,colon_8
training_9804.png,0,colon_13
training_9805.png,0,prostate_3
training_9806.png,4,breast_16
training_9807.png,3,colon_6
training_9808.png,2,breast_9
training_9809.png,1,colon_12
training_9810.png,1,breast_16
training_9811.png,3,breast_12
training_9812.png,1,breast_16
training_9813.png,1,breast_3
training_9814.png,1,breast_8
training_9815.png,1,prostate_2
training_9816.png,1,breast_16
training_9817.png,4,breast_4
training_9818.png,1,breast_9
training_9819.png,4,breast_17
training_9820.png,3,colon_13
training_9821.png,2,prostate_8
training_9822.png,0,colon_13
training_9823.png,0,prostate_2
training_9824.png,1,breast_4
training_9825.png,0,prostate_3
training_9826.png,6,prostate_3
training_9827.png,1,breast_13
training_9828.png,4,breast_16
training_9829.png,2,colon_3
training_9830.png,0,breast_3
training_9831.png,0,colon_3
training_9832.png,0,breast_11
training_9833.png,2,prostate_2
training_9834.png,1,prostate_4
training_9835.png,1,breast_12
training_9836.png,0,prostate_1
training_9837.png,6,breast_11
training_9838.png,12,breast_1
training_9839.png,1,prostate_12
training_9840.png,0,breast_12
training_9841.png,1,colon_12
training_9842.png,0,breast_6
training_9843.png,1,breast_11
training_9844.png,4,colon_9
training_9845.png,9,colon_2
training_9846.png,3,breast_10
training_9847.png,0,colon_3
training_9848.png,1,prostate_1
training_9849.png,1,breast_18
training_9850.png,5,breast_1
training_9851.png,1,prostate_2
training_9852.png,1,breast_16
training_9853.png,0,prostate_6
training_9854.png,1,prostate_1
training_9855.png,20,breast_14
training_9856.png,1,breast_15
training_9857.png,3,prostate_6
training_9858.png,4,colon_2
training_9859.png,1,colon_10
training_9860.png,1,colon_12
training_9861.png,1,colon_9
training_9862.png,1,colon_11
training_9863.png,0,breast_4
training_9864.png,6,colon_4
training_9865.png,2,colon_9
training_9866.png,0,prostate_11
training_9867.png,1,breast_8
training_9868.png,9,prostate_1
training_9869.png,9,prostate_12
training_9870.png,1,breast_16
training_9871.png,2,breast_11
training_9872.png,4,colon_4
training_9873.png,2,colon_8
training_9874.png,1,breast_8
training_9875.png,2,breast_11
training_9876.png,0,breast_9
training_9877.png,4,colon_5
training_9878.png,4,prostate_4
training_9879.png,21,prostate_5
training_9880.png,0,colon_13
training_9881.png,0,colon_3
training_9882.png,4,colon_9
training_9883.png,1,colon_2
training_9884.png,1,prostate_12
training_9885.png,6,breast_2
training_9886.png,5,breast_3
training_9887.png,2,prostate_4
training_9888.png,3,colon_8
training_9889.png,2,breast_6
training_9890.png,0,breast_12
training_9891.png,2,colon_8
training_9892.png,3,colon_11
training_9893.png,0,prostate_7
training_9894.png,2,colon_2
training_9895.png,3,colon_4
training_9896.png,1,colon_10
training_9897.png,0,colon_11
training_9898.png,1,colon_2
training_9899.png,0,colon_3
training_9900.png,2,colon_9
training_9901.png,9,breast_18
training_9902.png,0,breast_9
training_9903.png,0,prostate_1
training_9904.png,0,breast_9
training_9905.png,13,colon_10
training_9906.png,1,breast_18
training_9907.png,5,colon_3
training_9908.png,0,prostate_1
training_9909.png,1,colon_4
training_9910.png,3,colon_1
training_9911.png,3,colon_3
training_9912.png,1,breast_9
training_9913.png,0,breast_12
training_9914.png,1,colon_8
training_9915.png,1,prostate_2
training_9916.png,9,colon_3
training_9917.png,3,colon_13
training_9918.png,4,prostate_6
training_9919.png,0,breast_17
training_9920.png,1,breast_16
training_9921.png,1,colon_5
training_9922.png,9,breast_13
training_9923.png,7,prostate_3
training_9924.png,0,breast_1
training_9925.png,2,breast_3
training_9926.png,4,breast_3
training_9927.png,1,colon_5
training_9928.png,2,colon_4
training_9929.png,1,colon_2
training_9930.png,2,colon_12
training_9931.png,1,breast_16
training_9932.png,2,breast_10
training_9933.png,1,colon_5
training_9934.png,2,colon_2
training_9935.png,2,colon_2
training_9936.png,0,breast_3
training_9937.png,1,breast_17
training_9938.png,4,breast_9
training_9939.png,1,breast_13
training_9940.png,7,colon_1
training_9941.png,1,prostate_5
training_9942.png,0,colon_6
training_9943.png,6,prostate_3
training_9944.png,5,colon_9
training_9945.png,1,breast_12
training_9946.png,10,colon_1
training_9947.png,0,breast_12
training_9948.png,7,breast_1
training_9949.png,1,colon_12
training_9950.png,7,prostate_4
training_9951.png,1,colon_9
training_9952.png,2,prostate_2
training_9953.png,1,breast_16
training_9954.png,1,prostate_11
training_9955.png,2,breast_11
training_9956.png,2,colon_8
training_9957.png,1,breast_16
training_9958.png,2,breast_3
training_9959.png,3,breast_11
training_9960.png,17,prostate_1
training_9961.png,3,colon_9
training_9962.png,4,prostate_2
training_9963.png,2,prostate_10
training_9964.png,3,breast_12
training_9965.png,1,colon_9
training_9966.png,3,colon_10
training_9967.png,0,prostate_1
training_9968.png,1,breast_16
training_9969.png,1,colon_10
training_9970.png,1,breast_16
training_9971.png,2,colon_3
training_9972.png,1,breast_12
training_9973.png,1,colon_9
training_9974.png,14,prostate_11
training_9975.png,1,breast_12
training_9976.png,1,colon_12
training_9977.png,0,colon_13
training_9978.png,1,colon_4
training_9979.png,1,prostate_12
training_9980.png,2,breast_10
training_9981.png,3,colon_8
training_9982.png,0,colon_11
training_9983.png,17,breast_8
training_9984.png,0,colon_1
training_9985.png,4,colon_8
training_9986.png,0,prostate_5
training_9987.png,0,prostate_1
training_9988.png,3,breast_11
training_9989.png,2,breast_15
training_9990.png,6,breast_1
training_9991.png,1,breast_14
training_9992.png,4,colon_9
training_9993.png,1,prostate_4
training_9994.png,0,breast_9
training_9995.png,5,colon_6
training_9996.png,13,colon_4
training_9997.png,1,breast_3
training_9998.png,2,breast_4
training_9999.png,3,breast_6
training_10000.png,1,breast_12
training_10001.png,0,breast_14
training_10002.png,3,breast_16
training_10003.png,9,colon_12
training_10004.png,2,breast_16
training_10005.png,3,breast_13
training_10006.png,5,colon_4
training_10007.png,6,breast_8
training_10008.png,1,colon_9
training_10009.png,1,colon_10
training_10010.png,2,prostate_12
training_10011.png,6,colon_9
training_10012.png,1,breast_12
training_10013.png,1,breast_13
training_10014.png,10,breast_8
training_10015.png,1,prostate_12
training_10016.png,3,colon_9
training_10017.png,1,colon_5
training_10018.png,1,breast_15
training_10019.png,0,colon_9
training_10020.png,2,breast_8
training_10021.png,22,breast_10
training_10022.png,4,colon_9
training_10023.png,1,breast_9
training_10024.png,9,prostate_7
training_10025.png,4,colon_10
training_10026.png,0,colon_12
training_10027.png,0,colon_13
training_10028.png,2,colon_3
training_10029.png,1,prostate_1
training_10030.png,1,colon_3
training_10031.png,3,breast_13
training_10032.png,1,breast_3
training_10033.png,0,breast_1
training_10034.png,30,breast_9
training_10035.png,3,breast_3
training_10036.png,1,colon_5
training_10037.png,1,colon_4
training_10038.png,4,colon_8
training_10039.png,1,colon_9
training_10040.png,4,breast_11
training_10041.png,3,breast_3
training_10042.png,4,breast_8
training_10043.png,7,breast_1
training_10044.png,2,breast_15
training_10045.png,0,breast_2
training_10046.png,1,breast_11
training_10047.png,2,colon_7
training_10048.png,5,colon_4
training_10049.png,2,colon_4
training_10050.png,1,breast_2
training_10051.png,2,prostate_2
training_10052.png,4,colon_10
training_10053.png,1,breast_8
training_10054.png,1,prostate_10
training_10055.png,5,breast_10
training_10056.png,1,colon_1
training_10057.png,1,breast_1
training_10058.png,15,prostate_1
training_10059.png,1,prostate_1
training_10060.png,0,breast_8
training_10061.png,2,breast_11
training_10062.png,9,breast_3
training_10063.png,1,breast_18
training_10064.png,2,breast_9
training_10065.png,0,breast_12
training_10066.png,6,prostate_4
training_10067.png,1,prostate_2
training_10068.png,1,breast_9
training_10069.png,1,breast_12
training_10070.png,4,colon_8
training_10071.png,0,colon_2
training_10072.png,2,colon_12
training_10073.png,1,breast_8
training_10074.png,2,colon_2
training_10075.png,0,prostate_3
training_10076.png,0,breast_16
training_10077.png,3,colon_8
training_10078.png,1,breast_11
training_10079.png,1,colon_10
training_10080.png,10,breast_13
training_10081.png,0,breast_9
training_10082.png,1,colon_9
training_10083.png,3,colon_5
training_10084.png,1,breast_18
training_10085.png,1,breast_10
training_10086.png,9,colon_8
training_10087.png,3,breast_15
training_10088.png,13,colon_6
training_10089.png,2,colon_9
training_10090.png,1,colon_6
training_10091.png,2,colon_9
training_10092.png,1,colon_2
training_10093.png,2,breast_11
training_10094.png,9,breast_15
training_10095.png,3,colon_1
training_10096.png,4,breast_8
training_10097.png,4,colon_6
training_10098.png,3,colon_4
training_10099.png,0,prostate_2
training_10100.png,1,prostate_5
training_10101.png,2,prostate_3
training_10102.png,2,prostate_10
training_10103.png,0,colon_3
training_10104.png,2,prostate_4
training_10105.png,15,prostate_10
training_10106.png,1,breast_2
training_10107.png,4,breast_13
training_10108.png,3,prostate_12
training_10109.png,3,breast_1
training_10110.png,0,breast_3
training_10111.png,0,breast_3
training_10112.png,1,breast_2
training_10113.png,1,breast_8
training_10114.png,5,colon_11
training_10115.png,1,prostate_5
training_10116.png,5,prostate_9
training_10117.png,1,breast_12
training_10118.png,4,colon_9
training_10119.png,1,colon_11
training_10120.png,1,breast_8
training_10121.png,1,breast_2
training_10122.png,2,breast_16
training_10123.png,0,breast_3
training_10124.png,0,prostate_3
training_10125.png,1,breast_3
training_10126.png,6,prostate_12
training_10127.png,9,breast_8
training_10128.png,2,breast_11
training_10129.png,1,breast_12
training_10130.png,1,prostate_4
training_10131.png,3,colon_8
training_10132.png,2,colon_1
training_10133.png,1,breast_8
training_10134.png,12,breast_4
training_10135.png,1,prostate_8
training_10136.png,1,prostate_1
training_10137.png,1,colon_5
training_10138.png,2,colon_1
training_10139.png,0,prostate_4
training_10140.png,25,prostate_3
training_10141.png,2,breast_13
training_10142.png,4,colon_12
training_10143.png,1,colon_8
training_10144.png,0,colon_12
training_10145.png,3,colon_4
training_10146.png,1,breast_9
training_10147.png,1,prostate_1
training_10148.png,2,colon_9
training_10149.png,1,colon_9
training_10150.png,0,breast_3
training_10151.png,0,prostate_8
training_10152.png,25,prostate_8
training_10153.png,8,prostate_9
training_10154.png,2,prostate_3
training_10155.png,2,colon_4
training_10156.png,1,prostate_6
training_10157.png,0,prostate_11
training_10158.png,1,breast_16
training_10159.png,1,colon_4
training_10160.png,1,colon_10
training_10161.png,3,breast_12
training_10162.png,1,colon_10
training_10163.png,0,breast_3
training_10164.png,0,breast_9
training_10165.png,1,colon_12
training_10166.png,3,breast_10
training_10167.png,1,breast_18
training_10168.png,1,breast_11
training_10169.png,2,colon_8
training_10170.png,4,breast_15
training_10171.png,1,breast_3
training_10172.png,2,colon_9
training_10173.png,3,breast_15
training_10174.png,2,colon_6
training_10175.png,3,colon_8
training_10176.png,3,breast_8
training_10177.png,5,colon_9
training_10178.png,0,breast_17
training_10179.png,1,breast_15
training_10180.png,1,colon_10
training_10181.png,0,breast_12
training_10182.png,13,prostate_12
training_10183.png,3,colon_8
training_10184.png,2,colon_8
training_10185.png,1,breast_12
training_10186.png,7,colon_8
training_10187.png,0,prostate_8
training_10188.png,0,colon_9
training_10189.png,1,breast_16
training_10190.png,10,colon_4
training_10191.png,1,breast_8
training_10192.png,1,breast_11
training_10193.png,1,prostate_10
training_10194.png,0,breast_9
training_10195.png,1,colon_11
training_10196.png,4,breast_8
training_10197.png,1,breast_16
training_10198.png,4,prostate_8
training_10199.png,4,colon_13
training_10200.png,7,prostate_11
training_10201.png,0,colon_4
training_10202.png,0,prostate_4
training_10203.png,1,breast_16
training_10204.png,0,colon_2
training_10205.png,10,prostate_7
training_10206.png,0,prostate_5
training_10207.png,1,colon_11
training_10208.png,0,colon_8
training_10209.png,1,breast_12
training_10210.png,3,colon_1
training_10211.png,3,colon_9
training_10212.png,0,prostate_8
training_10213.png,1,colon_10
training_10214.png,4,prostate_7
training_10215.png,5,colon_11
training_10216.png,1,colon_8
training_10217.png,0,breast_3
training_10218.png,1,colon_5
training_10219.png,1,breast_8
training_10220.png,9,prostate_10
training_10221.png,1,prostate_9
training_10222.png,1,colon_4
training_10223.png,1,breast_3
training_10224.png,0,colon_13
training_10225.png,0,breast_12
training_10226.png,1,prostate_4
training_10227.png,11,prostate_12
training_10228.png,3,colon_8
training_10229.png,1,breast_2
training_10230.png,2,colon_8
training_10231.png,0,prostate_5
training_10232.png,1,colon_12
training_10233.png,1,breast_2
training_10234.png,1,colon_5
training_10235.png,10,prostate_4
training_10236.png,0,prostate_2
training_10237.png,0,breast_12
training_10238.png,2,prostate_10
training_10239.png,2,prostate_6
training_10240.png,1,prostate_10
training_10241.png,1,breast_18
training_10242.png,0,prostate_7
training_10243.png,2,colon_8
training_10244.png,1,breast_15
training_10245.png,0,breast_4
training_10246.png,7,breast_11
training_10247.png,0,breast_3
training_10248.png,21,prostate_10
training_10249.png,0,breast_3
training_10250.png,3,colon_13
training_10251.png,3,prostate_12
training_10252.png,1,breast_16
training_10253.png,2,breast_12
training_10254.png,0,colon_13
training_10255.png,10,breast_13
training_10256.png,1,breast_10
training_10257.png,26,breast_3
training_10258.png,5,breast_17
training_10259.png,1,prostate_8
training_10260.png,1,breast_2
training_10261.png,6,breast_16
training_10262.png,6,colon_3
training_10263.png,0,colon_6
training_10264.png,3,breast_1
training_10265.png,0,prostate_2
training_10266.png,2,breast_10
training_10267.png,13,breast_16
training_10268.png,1,breast_16
training_10269.png,0,breast_12
training_10270.png,1,breast_18
training_10271.png,33,prostate_10
training_10272.png,2,breast_16
training_10273.png,1,breast_16
training_10274.png,0,prostate_10
training_10275.png,0,prostate_3
training_10276.png,15,breast_8
training_10277.png,0,breast_3
training_10278.png,0,colon_8
training_10279.png,8,breast_14
training_10280.png,10,breast_11
training_10281.png,1,breast_3
training_10282.png,1,breast_3
training_10283.png,0,prostate_8
training_10284.png,1,prostate_5
training_10285.png,0,prostate_1
training_10286.png,5,colon_4
training_10287.png,5,colon_8
training_10288.png,0,colon_2
training_10289.png,3,breast_13
training_10290.png,5,breast_8
training_10291.png,9,prostate_10
training_10292.png,7,colon_3
training_10293.png,1,prostate_12
training_10294.png,2,breast_10
training_10295.png,10,colon_5
training_10296.png,9,breast_15
training_10297.png,2,prostate_1
training_10298.png,2,colon_8
training_10299.png,0,colon_4
training_10300.png,14,prostate_12
training_10301.png,0,colon_3
training_10302.png,1,colon_8
training_10303.png,1,breast_10
training_10304.png,0,colon_12
training_10305.png,0,breast_18
training_10306.png,1,colon_2
training_10307.png,1,colon_10
training_10308.png,2,breast_16
training_10309.png,1,colon_5
training_10310.png,0,breast_12
training_10311.png,1,colon_12
training_10312.png,2,breast_2
training_10313.png,9,prostate_8
training_10314.png,10,colon_4
training_10315.png,1,breast_10
training_10316.png,0,breast_2
training_10317.png,1,prostate_1
training_10318.png,1,breast_18
training_10319.png,1,colon_2
training_10320.png,1,colon_6
training_10321.png,2,breast_3
training_10322.png,0,breast_13
training_10323.png,1,colon_8
training_10324.png,1,breast_10
training_10325.png,2,prostate_1
training_10326.png,2,prostate_10
training_10327.png,14,breast_17
training_10328.png,2,colon_9
training_10329.png,0,prostate_5
training_10330.png,3,breast_1
training_10331.png,3,colon_12
training_10332.png,2,colon_4
training_10333.png,0,breast_16
training_10334.png,1,colon_10
training_10335.png,2,colon_12
training_10336.png,4,breast_2
training_10337.png,1,breast_14
training_10338.png,3,breast_12
training_10339.png,0,prostate_2
training_10340.png,0,prostate_1
training_10341.png,2,colon_3
training_10342.png,2,colon_4
training_10343.png,1,breast_7
training_10344.png,3,breast_11
training_10345.png,0,breast_9
training_10346.png,3,breast_8
training_10347.png,0,colon_4
training_10348.png,0,colon_8
training_10349.png,2,colon_5
training_10350.png,2,prostate_1
training_10351.png,7,colon_11
training_10352.png,1,breast_12
training_10353.png,0,prostate_1
training_10354.png,1,colon_8
training_10355.png,4,prostate_9
training_10356.png,2,colon_3
training_10357.png,0,prostate_1
training_10358.png,0,prostate_5
training_10359.png,1,colon_9
training_10360.png,1,colon_8
training_10361.png,0,colon_3
training_10362.png,0,colon_2
training_10363.png,1,prostate_9
training_10364.png,2,colon_9
training_10365.png,7,breast_9
training_10366.png,1,colon_13
training_10367.png,5,breast_11
training_10368.png,15,prostate_10
training_10369.png,9,prostate_8
training_10370.png,0,colon_3
training_10371.png,0,prostate_9
training_10372.png,0,breast_3
training_10373.png,3,colon_8
training_10374.png,0,prostate_2
training_10375.png,0,breast_4
training_10376.png,2,colon_2
training_10377.png,3,colon_9
training_10378.png,11,breast_9
training_10379.png,0,breast_9
training_10380.png,2,colon_9
training_10381.png,5,colon_10
training_10382.png,2,breast_11
training_10383.png,9,breast_11
training_10384.png,1,colon_12
training_10385.png,0,prostate_1
training_10386.png,18,prostate_8
training_10387.png,5,breast_16
training_10388.png,2,prostate_11
training_10389.png,0,prostate_1
training_10390.png,0,colon_2
training_10391.png,1,prostate_11
training_10392.png,0,prostate_6
training_10393.png,2,colon_8
training_10394.png,1,prostate_11
training_10395.png,1,colon_3
training_10396.png,4,colon_12
training_10397.png,1,breast_8
training_10398.png,1,colon_9
training_10399.png,1,colon_11
training_10400.png,7,prostate_11
training_10401.png,6,prostate_5
training_10402.png,5,breast_8
training_10403.png,14,prostate_1
training_10404.png,16,colon_10
training_10405.png,2,breast_11
training_10406.png,0,breast_12
training_10407.png,0,breast_11
training_10408.png,1,prostate_10
training_10409.png,1,colon_9
training_10410.png,1,breast_16
training_10411.png,4,prostate_8
training_10412.png,3,colon_9
training_10413.png,2,prostate_5
training_10414.png,4,breast_11
training_10415.png,0,breast_3
training_10416.png,0,prostate_2
training_10417.png,0,prostate_10
training_10418.png,1,breast_18
training_10419.png,0,colon_12
training_10420.png,1,breast_9
training_10421.png,1,breast_9
training_10422.png,2,colon_2
training_10423.png,1,breast_2
training_10424.png,1,prostate_2
training_10425.png,2,colon_8
training_10426.png,1,colon_4
training_10427.png,1,colon_5
training_10428.png,3,prostate_5
training_10429.png,2,colon_8
training_10430.png,1,colon_8
training_10431.png,2,prostate_12
training_10432.png,4,prostate_5
training_10433.png,1,breast_8
training_10434.png,1,colon_7
training_10435.png,2,prostate_7
training_10436.png,0,breast_16
training_10437.png,2,breast_12
training_10438.png,7,colon_2
training_10439.png,1,breast_12
training_10440.png,1,breast_16
training_10441.png,4,breast_15
training_10442.png,0,breast_11
training_10443.png,4,prostate_4
training_10444.png,0,colon_5
training_10445.png,1,colon_9
training_10446.png,1,colon_4
training_10447.png,1,breast_8
training_10448.png,2,colon_5
training_10449.png,1,breast_4
training_10450.png,2,prostate_1
training_10451.png,2,breast_11
training_10452.png,4,colon_4
training_10453.png,1,prostate_10
training_10454.png,5,prostate_6
training_10455.png,2,colon_5
training_10456.png,1,breast_10
training_10457.png,0,prostate_3
training_10458.png,1,colon_8
training_10459.png,1,breast_15
training_10460.png,0,prostate_2
training_10461.png,1,colon_6
training_10462.png,1,colon_4
training_10463.png,0,breast_10
training_10464.png,5,colon_10
training_10465.png,1,colon_5
training_10466.png,7,prostate_12
training_10467.png,5,breast_1
training_10468.png,0,breast_9
training_10469.png,2,colon_8
training_10470.png,0,breast_8
training_10471.png,0,prostate_11
training_10472.png,12,colon_8
training_10473.png,2,prostate_2
training_10474.png,5,colon_10
training_10475.png,2,colon_9
training_10476.png,1,breast_2
training_10477.png,0,breast_9
training_10478.png,1,colon_5
training_10479.png,1,prostate_5
training_10480.png,1,breast_3
training_10481.png,3,prostate_12
training_10482.png,3,colon_3
training_10483.png,2,colon_9
training_10484.png,9,prostate_8
training_10485.png,7,prostate_3
training_10486.png,3,colon_9
training_10487.png,13,prostate_1
training_10488.png,0,breast_8
training_10489.png,2,colon_5
training_10490.png,3,colon_10
training_10491.png,1,colon_3
training_10492.png,1,colon_2
training_10493.png,1,breast_2
training_10494.png,4,breast_11
training_10495.png,3,colon_8
training_10496.png,0,colon_13
training_10497.png,1,breast_14
training_10498.png,1,colon_12
training_10499.png,3,prostate_7
training_10500.png,0,colon_10
training_10501.png,0,breast_4
training_10502.png,2,colon_5
training_10503.png,2,breast_15
training_10504.png,1,breast_11
training_10505.png,0,breast_6
training_10506.png,0,prostate_11
training_10507.png,0,breast_6
training_10508.png,0,breast_2
training_10509.png,11,prostate_12
training_10510.png,0,prostate_1
training_10511.png,1,breast_8
training_10512.png,4,breast_3
training_10513.png,2,breast_7
training_10514.png,0,prostate_1
training_10515.png,26,prostate_10
training_10516.png,0,breast_12
training_10517.png,0,prostate_9
training_10518.png,1,colon_9
training_10519.png,5,prostate_12
training_10520.png,1,breast_8
training_10521.png,2,prostate_4
training_10522.png,6,breast_12
training_10523.png,0,prostate_12
training_10524.png,3,colon_9
training_10525.png,1,prostate_2
training_10526.png,0,breast_3
training_10527.png,6,colon_4
training_10528.png,1,colon_8
training_10529.png,4,colon_9
training_10530.png,6,breast_8
training_10531.png,1,colon_5
training_10532.png,0,breast_7
training_10533.png,3,prostate_3
training_10534.png,3,colon_5
training_10535.png,1,colon_8
training_10536.png,0,colon_8
